LocalOferta;DescLocalOferta;HoraIniDisciplina;HoraFimDisciplina;DiaDisciplina;NomeDisciplina;TurmaDisciplina;TurnoDisciplina;VagasOfertadas;VagasOcupadas;SexoDisciplina;HorarioFixo;DisciplinaParaCalouro;DisciplinaExclusiva;VagasOfertadasCalouros;VagasOcupadaCalouros
NULL;NULL;12:00;13:50;Sexta;Projeto de Licenciatura 2                                             ;V ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Projeto de Licenciatura 2                                             ;X ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Projeto de Licenciatura 2                                             ;X ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Projeto de Licenciatura 2                                             ;X ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Projeto de Licenciatura 2                                             ;X ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Projeto de Licenciatura 2                                             ;XX;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Projeto de Licenciatura 2                                             ;XX;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Projeto de Licenciatura 2                                             ;XX;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Projeto de Licenciatura 2                                             ;XX;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Projeto de Licenciatura 2                                             ;Y ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Projeto de Licenciatura 2                                             ;Y ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Projeto de Licenciatura 2                                             ;Y ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Projeto de Licenciatura 2                                             ;Y ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Projeto de Licenciatura 2                                             ;Z ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Projeto de Licenciatura 2                                             ;Z ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Projeto de Licenciatura 2                                             ;Z ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Sexta;Projeto de Licenciatura 2                                             ;Z ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Projeto de Licenciatura 2                                             ;ZZ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Projeto de Licenciatura 2                                             ;ZZ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Projeto de Licenciatura 2                                             ;ZZ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Projeto de Licenciatura 2                                             ;ZZ;Ambos;0;0;Ambos;0;0;0;NULL;0
BAES A1 11/19  ;SALA DE AULA BAES A1 11/19                        ;08:00;09:50;Segunda;Trabalho de Graduação 1                                               ;A ;Ambos;30;11;Ambos;0;0;0;0;0
PAT AT 053     ;SALA PAT AT 053                                   ;19:00;20:50;Segunda;Trabalho de Graduação 1                                               ;B ;Ambos;30;3;Ambos;0;0;0;0;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;AA;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;AA;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;B ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Trabalho de Graduação 2                                               ;B ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;BB;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Trabalho de Graduação 2                                               ;BB;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;C ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;C ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;CC;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Trabalho de Graduação 2                                               ;CC;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;D ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;D ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;DD;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;DD;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;EE;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;EE;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;F ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;F ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;FF;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Trabalho de Graduação 2                                               ;FF;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;G ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;G ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;GG;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;GG;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;H ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;H ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;HH;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Trabalho de Graduação 2                                               ;HH;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;I ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;I ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;II;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;II;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;J ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;J ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;JJ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quinta;Trabalho de Graduação 2                                               ;JJ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;JL;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;JL;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;K ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;K ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;KK;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;KK;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;L ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;L ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;LL;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;LL;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;M ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;M ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;MC;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;MC;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;MM;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;MM;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;NN;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;NN;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;OO;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;OO;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;Q ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;Q ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;QQ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;QQ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;R ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;R ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;RR;Ambos;1;1;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;RR;Ambos;1;1;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;S ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;S ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;SS;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;SS;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Segunda;Trabalho de Graduação 2                                               ;T ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Quarta;Trabalho de Graduação 2                                               ;T ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;TT;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;TT;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;U ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;U ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;UU;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;UU;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;V ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;V ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Sexta;Trabalho de Graduação 2                                               ;VV;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;16:00;17:50;Sexta;Trabalho de Graduação 2                                               ;VV;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;W ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;W ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;WW;Ambos;0;0;Ambos;0;0;0;0;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;WW;Ambos;0;0;Ambos;0;0;0;0;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;X ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;X ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;XX;Ambos;1;1;Ambos;0;0;0;0;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;XX;Ambos;1;1;Ambos;0;0;0;0;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;Y ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Trabalho de Graduação 2                                               ;Y ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Trabalho de Graduação 2                                               ;YY;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Trabalho de Graduação 2                                               ;YY;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Sexta;Aritmética 2                                                          ;A ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:50;Sexta;Aritmética 2                                                          ;B ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;14:00;15:50;Terça;Comunicação e Tecnologias da Informação                               ;A ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;16:00;17:50;Terça;Comunicação e Tecnologias da Informação                               ;B ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:50;Terça;Pesquisa e Memória 3                                                  ;A ;Diurno;60;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:50;Terça;Pesquisa e Memória 3                                                  ;B ;Diurno;60;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;14:55;Segunda;Leitura e Produção de Texto 3                                         ;A ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;15:00;15:55;Segunda;Leitura e Produção de Texto 3                                         ;B ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;16:00;16:55;Segunda;Leitura e Produção de Texto 3                                         ;C ;Diurno;40;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Segunda;CEBEP 3: Raça, Gênero e Geração                                       ;A ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:50;Segunda;CEBEP 3: Raça, Gênero e Geração                                       ;B ;Diurno;60;0;Ambos;0;0;0;0;0
NULL;NULL;12:00;13:50;Sexta;SEMINARIO TOPICOS ESPECIAIS                                           ;A ;Ambos;0;0;Ambos;0;0;0;NULL;0
ICC ASS 415/10 ;SALA ICC ASS 415/10;08:00;09:50;Sábado;ESTAGIO SUPERVISIONADO DE REGENCIA EM MATEMATICA                      ;A ;Ambos;0;0;Ambos;0;0;0;0;0
ICC ASS 415/10 ;SALA ICC ASS 415/10;10:00;11:50;Sábado;ESTAGIO SUPERVISIONADO DE REGENCIA EM MATEMATICA                      ;A ;Ambos;0;0;Ambos;0;0;0;0;0
ICC ASS 415/10 ;SALA ICC ASS 415/10;08:00;09:50;Sábado;ESTAGIO SUPERVISIONADO DE REGENCIA EM MATEMATICA                      ;B ;Ambos;0;0;Ambos;0;0;0;0;0
ICC ASS 415/10 ;SALA ICC ASS 415/10;10:00;11:50;Sábado;ESTAGIO SUPERVISIONADO DE REGENCIA EM MATEMATICA                      ;B ;Ambos;0;0;Ambos;0;0;0;0;0
NULL;NULL;10:00;11:50;Terça;METODOS MATEMATICOS DA FISICA 2                                       ;A ;Diurno;25;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:50;Quinta;METODOS MATEMATICOS DA FISICA 2                                       ;A ;Diurno;25;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Terça;ALGEBRA 3                                                             ;A ;Diurno;40;6;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:50;Quinta;ALGEBRA 3                                                             ;A ;Diurno;40;6;Ambos;0;0;0;0;0
ICC ASS 433/10 ;SALA DE AULA MAT1                                 ;20:50;22:30;Segunda;Geometria 1                                                           ;B ;Noturno;40;9;Ambos;0;0;0;0;0
ICC ASS 433/10 ;SALA DE AULA MAT1                                 ;19:00;20:40;Quarta;Geometria 1                                                           ;B ;Noturno;40;9;Ambos;0;0;0;0;0
ICC ASS 439/10 ;SALA DE AULA MAT4                                 ;08:00;09:50;Segunda;Geometria 2                                                           ;B ;Diurno;40;21;Ambos;0;0;0;0;0
ICC ASS 439/10 ;SALA DE AULA MAT4                                 ;08:00;09:50;Quarta;Geometria 2                                                           ;B ;Diurno;40;21;Ambos;0;0;0;0;0
ICC BT 620     ;SALA ICC BT 620                                   ;19:00;20:40;Segunda;MODELAGEM ORIENTADA A OBJETOS                                         ;A ;Noturno;20;0;Ambos;0;0;0;0;0
ICC BT 620     ;SALA ICC BT 620                                   ;19:00;20:40;Quarta;MODELAGEM ORIENTADA A OBJETOS                                         ;A ;Noturno;20;0;Ambos;0;0;0;0;0
PAT AT 013     ;SALA PAT AT 013                                   ;19:00;20:40;Terça;ARQUITETURA DE PROCESSADORES DIGITAIS                                 ;A ;Noturno;40;14;Ambos;0;0;1;NULL;0
PAT AT 013     ;SALA PAT AT 013                                   ;19:00;20:40;Quinta;ARQUITETURA DE PROCESSADORES DIGITAIS                                 ;A ;Noturno;40;14;Ambos;0;0;1;NULL;0
BSA S BT 41/13 ;SALA BSA SUL BT 41/13                             ;16:00;17:50;Segunda;Elementos de Espectroscopia Molecular                                 ;A ;Diurno;0;0;Ambos;0;0;0;0;0
BSA S B2 34/10 ;SALA BSA B2 34/10                                 ;16:00;17:50;Quarta;Elementos de Espectroscopia Molecular                                 ;A ;Diurno;0;0;Ambos;0;0;0;0;0
UAC AT 41/33   ;SALA UAC AT 41/33;08:00;09:50;Terça;Cuidados Farmacêuticos em Problemas de Saúde Autolimitados            ;A ;Diurno;45;0;Ambos;0;0;0;NULL;0
BAES A1 11/31  ;SALA DE AULA BAES A1 11/31                        ;08:00;09:50;Terça;Introdução à Programação Paralela                                     ;A ;Ambos;15;0;Ambos;0;0;0;NULL;0
BAES A1 11/31  ;SALA DE AULA BAES A1 11/31                        ;08:00;09:50;Quinta;Introdução à Programação Paralela                                     ;A ;Ambos;15;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Segunda;Supervisão de Estágio de Licenciatura - Computação                    ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Quarta;Supervisão de Estágio de Licenciatura - Computação                    ;B ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Sábado;Supervisão de Estágio de Licenciatura - Computação                    ;C ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Sábado;Supervisão de Estágio de Licenciatura - Computação                    ;D ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Terça;Estágio Supervisionado de Licenciatura - Computação                   ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Quinta;Estágio Supervisionado de Licenciatura - Computação                   ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Sexta;Estágio Supervisionado de Licenciatura - Computação                   ;A ;Diurno;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;08:00;09:50;Terça;Estágio Supervisionado de Licenciatura - Computação                   ;B ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Sábado;Estágio Supervisionado de Licenciatura - Computação                   ;B ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;16:00;17:50;Sábado;Estágio Supervisionado de Licenciatura - Computação                   ;B ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Estágio Supervisionado de Licenciatura - Computação                   ;C ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Estágio Supervisionado de Licenciatura - Computação                   ;C ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Estágio Supervisionado de Licenciatura - Computação                   ;C ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Segunda;Estágio Supervisionado de Licenciatura - Computação                   ;D ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Terça;Estágio Supervisionado de Licenciatura - Computação                   ;D ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;12:00;13:50;Quarta;Estágio Supervisionado de Licenciatura - Computação                   ;D ;Ambos;0;0;Ambos;0;0;0;NULL;0
NULL;NULL;16:00;17:50;Terça;Lógica Matemática e Computacional                                     ;A ;Diurno;50;0;Ambos;0;0;0;0;0
NULL;NULL;16:00;17:50;Quinta;Lógica Matemática e Computacional                                     ;A ;Diurno;50;0;Ambos;0;0;0;0;0
PJC BT 101     ;SALA PJC BT 101                                   ;16:00;17:50;Segunda;Lógica Computacional 1                                                ;A ;Diurno;40;19;Ambos;0;0;0;NULL;0
PJC BT 101     ;SALA PJC BT 101                                   ;16:00;17:50;Quarta;Lógica Computacional 1                                                ;A ;Diurno;40;19;Ambos;0;0;0;NULL;0
PAT AT 021     ;SALA PAT AT 021                                   ;20:50;22:30;Segunda;Lógica Computacional 1                                                ;B ;Noturno;30;30;Ambos;1;0;0;0;0
PAT AT 021     ;SALA PAT AT 021                                   ;20:50;22:30;Quarta;Lógica Computacional 1                                                ;B ;Noturno;30;30;Ambos;1;0;0;0;0
PAT AT 044     ;SALA PAT AT 044                                   ;10:00;11:50;Terça;Lógica Computacional 1                                                ;D ;Ambos;40;40;Ambos;0;0;0;0;0
PAT AT 044     ;SALA PAT AT 044                                   ;10:00;11:50;Quinta;Lógica Computacional 1                                                ;D ;Ambos;40;40;Ambos;0;0;0;0;0
PJC BT 061     ;SALA PJC BT 061                                   ;08:00;09:50;Quarta;Sistemas Digitais Integrados                                          ;A ;Diurno;20;0;Ambos;0;0;0;0;0
PJC BT 061     ;SALA PJC BT 061                                   ;08:00;09:50;Sexta;Sistemas Digitais Integrados                                          ;A ;Diurno;20;0;Ambos;0;0;0;0;0
PJC BT 069     ;SALA PJC BT 069                                   ;19:00;20:40;Quarta;Álgebra para o Ensino 1                                               ;A ;Noturno;40;0;Ambos;0;0;0;0;0
PJC BT 069     ;SALA PJC BT 069                                   ;20:50;22:30;Quarta;Álgebra para o Ensino 1                                               ;A ;Noturno;40;0;Ambos;0;0;0;0;0
NULL;NULL;08:00;09:40;Sábado;Álgebra para o Ensino 1                                               ;A ;Noturno;40;0;Ambos;0;0;0;0;0
BSA S B2 41/13 ;SALA BSA SUL B2 41/13                             ;19:00;20:40;Terça;Geometria para o Ensino 1                                             ;A ;Noturno;40;0;Ambos;0;0;0;0;0
BSA S B2 54/10 ;SALA BSA SUL B2 54/10                             ;19:00;20:40;Quinta;Geometria para o Ensino 1                                             ;A ;Noturno;40;0;Ambos;0;0;0;0;0
BSA S B2 54/10 ;SALA BSA SUL B2 54/10                             ;10:00;11:40;Sábado;Geometria para o Ensino 1                                             ;A ;Noturno;40;0;Ambos;0;0;0;0;0
NULL;NULL;16:00;17:50;Segunda;Geometria para o Ensino 2                                             ;A ;Diurno;40;1;Ambos;0;0;0;NULL;0
NULL;NULL;14:00;15:50;Quarta;Geometria para o Ensino 2                                             ;A ;Diurno;40;1;Ambos;0;0;0;NULL;0
NULL;NULL;16:00;17:50;Quarta;Geometria para o Ensino 2                                             ;A ;Diurno;40;1;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:50;Segunda;Álgebra para o Ensino 2                                               ;A ;Diurno;40;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:50;Quarta;Álgebra para o Ensino 2                                               ;A ;Diurno;40;0;Ambos;0;0;0;NULL;0
NULL;NULL;10:00;11:50;Sexta;Álgebra para o Ensino 2                                               ;A ;Diurno;40;0;Ambos;0;0;0;NULL;0
PJC BT 125     ;SALA PJC BT 125                                   ;10:00;11:50;Sexta;Introdução à Engenharia de Computação                                 ;A ;Diurno;52;50;Ambos;1;1;0;40;38
PJC BT 101     ;SALA PJC BT 101                                   ;14:00;15:50;Segunda;Projeto e Análise de Algoritmos                                       ;A ;Diurno;30;26;Ambos;0;0;0;NULL;0
PJC BT 101     ;SALA PJC BT 101                                   ;14:00;15:50;Quarta;Projeto e Análise de Algoritmos                                       ;A ;Diurno;30;26;Ambos;0;0;0;NULL;0
NULL;NULL;16:00;17:50;Terça;Processamento de Sinais Multimídia                                    ;A ;Diurno;0;0;Ambos;0;0;0;NULL;NULL
NULL;NULL;16:00;17:50;Quinta;Processamento de Sinais Multimídia                                    ;A ;Diurno;0;0;Ambos;0;0;0;NULL;NULL
LAB M 1        ;LAB M 1                                           ;14:00;15:50;Terça;Introdução a Mineralogia                                              ;A ;Diurno;25;16;Ambos;0;0;0;0;0
